время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
0.000;6877.997;6877999.900;6878003.000;-3000.002;-100.002;2999.998;6411185.750;0.462;1.165;0.477;-2.478;3558.813;0.679;-3.157;8149933.818;7322.185;0.001;-3.054;11913045.397
1.000;6874.996;6877899.088;6881002.188;-3001.623;-101.623;2998.376;6411185.753;0.462;1.165;0.477;-2.478;3560.657;0.680;-3.158;8149933.820;7322.185;0.001;-3.055;11912987.013
2.000;6871.994;6877796.655;6883999.754;-3003.243;-103.245;2996.754;6411185.756;0.462;1.165;0.477;-2.478;3562.501;0.680;-3.158;8149933.822;7322.185;0.001;-3.055;11912927.333
3.000;6868.990;6877692.601;6886995.697;-3004.863;-104.866;2995.130;6411185.760;0.462;1.165;0.477;-2.478;3564.345;0.680;-3.159;8149933.824;7322.185;0.001;-3.056;11912866.355
4.000;6865.984;6877586.924;6889990.016;-3006.482;-106.488;2993.506;6411185.763;0.462;1.165;0.477;-2.478;3566.189;0.681;-3.159;8149933.826;7322.185;0.001;-3.057;11912804.080
5.000;6862.977;6877479.626;6892982.711;-3008.101;-108.109;2991.881;6411185.766;0.462;1.165;0.477;-2.478;3568.033;0.681;-3.159;8149933.828;7322.185;0.001;-3.057;11912740.508
6.000;6859.968;6877370.707;6895973.781;-3009.719;-109.731;2990.256;6411185.769;0.462;1.165;0.477;-2.478;3569.878;0.682;-3.160;8149933.830;7322.185;0.001;-3.058;11912675.639
7.000;6856.957;6877260.166;6898963.224;-3011.336;-111.353;2988.630;6411185.772;0.462;1.165;0.477;-2.478;3571.722;0.682;-3.160;8149933.832;7322.185;0.001;-3.059;11912609.472
8.000;6853.945;6877148.003;6901951.041;-3012.952;-112.974;2987.002;6411185.775;0.462;1.165;0.477;-2.478;3573.566;0.682;-3.160;8149933.834;7322.185;0.001;-3.060;11912542.009
9.000;6850.931;6877034.219;6904937.230;-3014.568;-114.596;2985.375;6411185.778;0.462;1.165;0.477;-2.478;3575.410;0.683;-3.161;8149933.836;7322.185;0.001;-3.060;11912473.248
10.000;6847.916;6876918.814;6907921.792;-3016.183;-116.217;2983.746;6411185.781;0.462;1.165;0.477;-2.478;3577.254;0.683;-3.161;8149933.838;7322.185;0.001;-3.061;11912403.190
11.000;6844.899;6876801.786;6910904.724;-3017.797;-117.839;2982.117;6411185.784;0.462;1.165;0.477;-2.478;3579.098;0.683;-3.161;8149933.840;7322.185;0.001;-3.062;11912331.835
12.000;6841.880;6876683.137;6913886.027;-3019.411;-119.460;2980.487;6411185.787;0.462;1.165;0.477;-2.478;3580.942;0.684;-3.162;8149933.842;7322.185;0.001;-3.063;11912259.183
13.000;6838.860;6876562.867;6916865.699;-3021.024;-121.082;2978.856;6411185.790;0.462;1.165;0.477;-2.478;3582.787;0.684;-3.162;8149933.844;7322.185;0.001;-3.063;11912185.234
14.000;6835.838;6876440.975;6919843.741;-3022.637;-122.704;2977.225;6411185.793;0.462;1.165;0.477;-2.478;3584.631;0.684;-3.162;8149933.846;7322.185;0.001;-3.064;11912109.987
15.000;6832.815;6876317.461;6922820.150;-3024.248;-124.325;2975.593;6411185.796;0.462;1.165;0.477;-2.478;3586.475;0.685;-3.163;8149933.848;7322.185;0.001;-3.065;11912033.443
16.000;6829.790;6876192.326;6925794.927;-3025.859;-125.947;2973.960;6411185.799;0.462;1.165;0.477;-2.478;3588.319;0.685;-3.163;8149933.850;7322.185;0.001;-3.065;11911955.602
17.000;6826.763;6876065.570;6928768.071;-3027.470;-127.568;2972.326;6411185.802;0.462;1.165;0.477;-2.478;3590.163;0.685;-3.164;8149933.852;7322.185;0.001;-3.066;11911876.464
18.000;6823.735;6875937.191;6931739.581;-3029.079;-129.190;2970.692;6411185.805;0.462;1.165;0.477;-2.478;3592.007;0.686;-3.164;8149933.854;7322.185;0.001;-3.067;11911796.028
19.000;6820.705;6875807.191;6934709.456;-3030.688;-130.812;2969.057;6411185.808;0.462;1.165;0.477;-2.478;3593.852;0.686;-3.164;8149933.856;7322.185;0.001;-3.068;11911714.296
20.000;6817.674;6875675.570;6937677.695;-3032.296;-132.433;2967.421;6411185.811;0.462;1.165;0.477;-2.478;3595.696;0.687;-3.165;8149933.858;7322.185;0.001;-3.068;11911631.266
21.000;6814.640;6875542.327;6940644.298;-3033.904;-134.055;2965.784;6411185.814;0.462;1.165;0.477;-2.478;3597.540;0.687;-3.165;8149933.860;7322.185;0.001;-3.069;11911546.938
22.000;6811.606;6875407.462;6943609.265;-3035.511;-135.676;2964.147;6411185.817;0.462;1.165;0.477;-2.478;3599.384;0.687;-3.165;8149933.862;7322.185;0.001;-3.070;11911461.314
23.000;6808.569;6875270.976;6946572.593;-3037.117;-137.298;2962.509;6411185.820;0.462;1.165;0.477;-2.478;3601.228;0.688;-3.166;8149933.864;7322.185;0.001;-3.070;11911374.392
24.000;6805.532;6875132.868;6949534.284;-3038.723;-138.920;2960.870;6411185.823;0.462;1.165;0.477;-2.478;3603.073;0.688;-3.166;8149933.866;7322.185;0.001;-3.071;11911286.173
25.000;6802.492;6874993.138;6952494.335;-3040.327;-140.541;2959.230;6411185.826;0.462;1.165;0.477;-2.478;3604.917;0.688;-3.166;8149933.868;7322.185;0.001;-3.072;11911196.657
26.000;6799.451;6874851.787;6955452.746;-3041.932;-142.163;2957.590;6411185.829;0.462;1.165;0.477;-2.478;3606.761;0.689;-3.167;8149933.870;7322.185;0.001;-3.073;11911105.843
27.000;6796.408;6874708.814;6958409.516;-3043.535;-143.784;2955.949;6411185.832;0.462;1.165;0.477;-2.478;3608.605;0.689;-3.167;8149933.872;7322.185;0.001;-3.073;11911013.732
28.000;6793.364;6874564.220;6961364.645;-3045.138;-145.406;2954.307;6411185.835;0.462;1.165;0.477;-2.478;3610.450;0.689;-3.167;8149933.874;7322.185;0.001;-3.074;11910920.324
29.000;6790.318;6874418.004;6964318.133;-3046.740;-147.028;2952.665;6411185.838;0.462;1.165;0.477;-2.478;3612.294;0.690;-3.168;8149933.876;7322.185;0.001;-3.075;11910825.618
30.000;6787.270;6874270.167;6967269.977;-3048.341;-148.649;2951.022;6411185.841;0.462;1.165;0.477;-2.478;3614.138;0.690;-3.168;8149933.878;7322.185;0.001;-3.076;11910729.616
31.000;6784.221;6874120.707;6970220.177;-3049.942;-150.271;2949.378;6411185.844;0.462;1.165;0.477;-2.478;3615.982;0.690;-3.168;8149933.880;7322.185;0.001;-3.076;11910632.315
32.000;6781.170;6873969.626;6973168.734;-3051.542;-151.893;2947.733;6411185.847;0.462;1.165;0.477;-2.478;3617.827;0.691;-3.169;8149933.882;7322.185;0.001;-3.077;11910533.718
33.000;6778.118;6873816.924;6976115.645;-3053.142;-153.514;2946.088;6411185.850;0.462;1.165;0.477;-2.478;3619.671;0.691;-3.169;8149933.884;7322.185;0.001;-3.078;11910433.823
34.000;6775.064;6873662.600;6979060.911;-3054.740;-155.136;2944.442;6411185.853;0.462;1.165;0.477;-2.478;3621.515;0.692;-3.170;8149933.886;7322.185;0.001;-3.078;11910332.631
35.000;6772.009;6873506.654;6982004.530;-3056.338;-156.757;2942.795;6411185.856;0.462;1.165;0.477;-2.478;3623.359;0.692;-3.170;8149933.888;7322.185;0.001;-3.079;11910230.141
36.000;6768.952;6873349.086;6984946.502;-3057.936;-158.379;2941.147;6411185.859;0.462;1.165;0.477;-2.478;3625.204;0.692;-3.170;8149933.890;7322.185;0.001;-3.080;11910126.354
37.000;6765.893;6873189.897;6987886.825;-3059.533;-160.001;2939.499;6411185.862;0.462;1.165;0.477;-2.478;3627.048;0.693;-3.171;8149933.892;7322.185;0.001;-3.081;11910021.269
38.000;6762.832;6873029.087;6990825.500;-3061.129;-161.622;2937.850;6411185.865;0.462;1.165;0.477;-2.478;3628.892;0.693;-3.171;8149933.894;7322.185;0.001;-3.081;11909914.888
39.000;6759.771;6872866.654;6993762.526;-3062.724;-163.244;2936.200;6411185.868;0.462;1.165;0.477;-2.478;3630.737;0.693;-3.171;8149933.896;7322.185;0.001;-3.082;11909807.208
40.000;6756.707;6872702.600;6996697.901;-3064.319;-164.866;2934.549;6411185.871;0.462;1.165;0.477;-2.478;3632.581;0.694;-3.172;8149933.898;7322.185;0.001;-3.083;11909698.232
41.000;6753.642;6872536.924;6999631.626;-3065.913;-166.487;2932.898;6411185.874;0.462;1.165;0.477;-2.478;3634.425;0.694;-3.172;8149933.900;7322.185;0.001;-3.084;11909587.958
42.000;6750.575;6872369.627;7002563.699;-3067.506;-168.109;2931.246;6411185.877;0.462;1.165;0.477;-2.478;3636.270;0.694;-3.172;8149933.902;7322.185;0.001;-3.084;11909476.386
43.000;6747.507;6872200.707;7005494.119;-3069.098;-169.731;2929.593;6411185.880;0.462;1.165;0.477;-2.478;3638.114;0.695;-3.173;8149933.905;7322.185;0.001;-3.085;11909363.517
44.000;6744.437;6872030.167;7008422.886;-3070.690;-171.353;2927.940;6411185.884;0.462;1.165;0.477;-2.478;3639.958;0.695;-3.173;8149933.907;7322.185;0.001;-3.086;11909249.351
45.000;6741.365;6871858.004;7011350.000;-3072.282;-172.974;2926.285;6411185.887;0.462;1.165;0.477;-2.478;3641.803;0.695;-3.173;8149933.909;7322.185;0.001;-3.086;11909133.887
46.000;6738.292;6871684.220;7014275.458;-3073.872;-174.596;2924.630;6411185.890;0.462;1.165;0.477;-2.478;3643.647;0.696;-3.174;8149933.911;7322.185;0.001;-3.087;11909017.126
47.000;6735.218;6871508.814;7017199.262;-3075.462;-176.218;2922.975;6411185.893;0.462;1.165;0.477;-2.478;3645.491;0.696;-3.174;8149933.913;7322.185;0.001;-3.088;11908899.067
48.000;6732.141;6871331.786;7020121.409;-3077.051;-177.839;2921.318;6411185.896;0.462;1.165;0.477;-2.478;3647.336;0.697;-3.175;8149933.915;7322.185;0.001;-3.089;11908779.710
49.000;6729.064;6871153.136;7023041.899;-3078.640;-179.461;2919.661;6411185.899;0.462;1.165;0.477;-2.478;3649.180;0.697;-3.175;8149933.917;7322.185;0.001;-3.089;11908659.056
50.000;6725.984;6870972.865;7025960.732;-3080.228;-181.083;2918.003;6411185.902;0.462;1.165;0.477;-2.478;3651.025;0.697;-3.175;8149933.919;7322.185;0.001;-3.090;11908537.105
51.000;6722.903;6870790.972;7028877.906;-3081.815;-182.705;2916.344;6411185.905;0.462;1.165;0.477;-2.478;3652.869;0.698;-3.176;8149933.921;7322.185;0.001;-3.091;11908413.856
52.000;6719.821;6870607.457;7031793.422;-3083.401;-184.326;2914.685;6411185.908;0.462;1.165;0.477;-2.478;3654.713;0.698;-3.176;8149933.923;7322.185;0.001;-3.091;11908289.310
53.000;6716.736;6870422.321;7034707.277;-3084.987;-185.948;2913.025;6411185.911;0.462;1.165;0.477;-2.478;3656.558;0.698;-3.176;8149933.925;7322.185;0.001;-3.092;11908163.466
54.000;6713.651;6870235.562;7037619.472;-3086.572;-187.570;2911.364;6411185.914;0.462;1.165;0.477;-2.478;3658.402;0.699;-3.177;8149933.927;7322.185;0.001;-3.093;11908036.324
55.000;6710.563;6870047.182;7040530.006;-3088.157;-189.192;2909.702;6411185.917;0.462;1.165;0.477;-2.478;3660.247;0.699;-3.177;8149933.929;7322.185;0.001;-3.094;11907907.885
56.000;6707.474;6869857.181;7043438.878;-3089.741;-190.814;2908.040;6411185.920;0.462;1.165;0.477;-2.478;3662.091;0.699;-3.177;8149933.931;7322.185;0.001;-3.094;11907778.148
57.000;6704.384;6869665.557;7046346.086;-3091.324;-192.435;2906.376;6411185.923;0.462;1.165;0.477;-2.478;3663.936;0.700;-3.178;8149933.933;7322.185;0.001;-3.095;11907647.114
58.000;6701.292;6869472.311;7049251.632;-3092.906;-194.057;2904.713;6411185.926;0.462;1.165;0.477;-2.478;3665.780;0.700;-3.178;8149933.935;7322.185;0.001;-3.096;11907514.782
59.000;6698.198;6869277.444;7052155.513;-3094.488;-195.679;2903.048;6411185.929;0.462;1.165;0.477;-2.478;3667.624;0.700;-3.178;8149933.937;7322.185;0.001;-3.097;11907381.152
60.000;6695.103;6869080.955;7055057.729;-3096.069;-197.301;2901.383;6411185.932;0.462;1.165;0.477;-2.478;3669.469;0.701;-3.179;8149933.939;7322.185;0.001;-3.097;11907246.225
61.000;6692.006;6868882.844;7057958.280;-3097.650;-198.923;2899.716;6411185.935;0.462;1.165;0.477;-2.478;3671.313;0.701;-3.179;8149933.941;7322.185;0.001;-3.098;11907110.000
62.000;6688.907;6868683.111;7060857.163;-3099.229;-200.544;2898.050;6411185.938;0.462;1.165;0.477;-2.478;3673.158;0.701;-3.180;8149933.943;7322.185;0.001;-3.099;11906972.477
63.000;6685.807;6868481.757;7063754.380;-3100.808;-202.166;2896.382;6411185.941;0.462;1.165;0.477;-2.478;3675.002;0.702;-3.180;8149933.945;7322.185;0.001;-3.099;11906833.657
64.000;6682.706;6868278.780;7066649.929;-3102.387;-203.788;2894.714;6411185.944;0.462;1.165;0.477;-2.478;3676.847;0.702;-3.180;8149933.947;7322.185;0.001;-3.100;11906693.539
65.000;6679.603;6868074.182;7069543.809;-3103.964;-205.410;2893.045;6411185.947;0.462;1.165;0.477;-2.478;3678.691;0.703;-3.181;8149933.949;7322.185;0.001;-3.101;11906552.124
66.000;6676.498;6867867.962;7072436.020;-3105.541;-207.032;2891.375;6411185.950;0.462;1.165;0.477;-2.478;3680.536;0.703;-3.181;8149933.951;7322.185;0.001;-3.102;11906409.410
67.000;6673.392;6867660.120;7075326.560;-3107.118;-208.654;2889.704;6411185.953;0.462;1.165;0.477;-2.478;3682.381;0.703;-3.181;8149933.953;7322.185;0.001;-3.102;11906265.399
68.000;6670.284;6867450.656;7078215.429;-3108.693;-210.276;2888.033;6411185.956;0.462;1.165;0.477;-2.478;3684.225;0.704;-3.182;8149933.955;7322.185;0.001;-3.103;11906120.090
69.000;6667.174;6867239.570;7081102.627;-3110.268;-211.898;2886.361;6411185.959;0.462;1.165;0.477;-2.478;3686.070;0.704;-3.182;8149933.957;7322.185;0.001;-3.104;11905973.484
70.000;6664.063;6867026.862;7083988.152;-3111.843;-213.520;2884.688;6411185.962;0.462;1.165;0.477;-2.478;3687.914;0.704;-3.182;8149933.959;7322.185;0.001;-3.105;11905825.579
71.000;6660.950;6866812.532;7086872.005;-3113.416;-215.141;2883.014;6411185.965;0.462;1.165;0.477;-2.478;3689.759;0.705;-3.183;8149933.961;7322.185;0.001;-3.105;11905676.377
72.000;6657.836;6866596.581;7089754.183;-3114.989;-216.763;2881.340;6411185.968;0.462;1.165;0.477;-2.478;3691.603;0.705;-3.183;8149933.963;7322.185;0.001;-3.106;11905525.877
73.000;6654.720;6866379.007;7092634.686;-3116.562;-218.385;2879.665;6411185.971;0.462;1.165;0.477;-2.478;3693.448;0.705;-3.183;8149933.965;7322.185;0.001;-3.107;11905374.080
74.000;6651.603;6866159.812;7095513.515;-3118.133;-220.007;2877.989;6411185.974;0.462;1.165;0.477;-2.478;3695.293;0.706;-3.184;8149933.967;7322.185;0.001;-3.107;11905220.984
75.000;6648.484;6865938.994;7098390.667;-3119.704;-221.629;2876.313;6411185.977;0.462;1.165;0.477;-2.478;3697.137;0.706;-3.184;8149933.969;7322.185;0.001;-3.108;11905066.591
76.000;6645.364;6865716.555;7101266.142;-3121.275;-223.251;2874.636;6411185.980;0.462;1.165;0.477;-2.478;3698.982;0.706;-3.185;8149933.971;7322.185;0.001;-3.109;11904910.900
77.000;6642.242;6865492.493;7104139.939;-3122.844;-224.873;2872.958;6411185.983;0.462;1.165;0.477;-2.478;3700.827;0.707;-3.185;8149933.973;7322.185;0.001;-3.110;11904753.910
78.000;6639.118;6865266.810;7107012.059;-3124.413;-226.495;2871.279;6411185.986;0.462;1.165;0.477;-2.478;3702.671;0.707;-3.185;8149933.975;7322.185;0.001;-3.110;11904595.624
79.000;6635.993;6865039.504;7109882.499;-3125.981;-228.117;2869.599;6411185.989;0.462;1.165;0.477;-2.478;3704.516;0.708;-3.186;8149933.977;7322.185;0.001;-3.111;11904436.039
80.000;6632.866;6864810.577;7112751.259;-3127.549;-229.739;2867.919;6411185.993;0.462;1.165;0.477;-2.478;3706.361;0.708;-3.186;8149933.979;7322.185;0.001;-3.112;11904275.156
81.000;6629.738;6864580.027;7115618.338;-3129.116;-231.361;2866.238;6411185.996;0.462;1.165;0.477;-2.478;3708.205;0.708;-3.186;8149933.981;7322.185;0.001;-3.113;11904112.975
82.000;6626.608;6864347.855;7118483.736;-3130.682;-232.983;2864.556;6411185.999;0.462;1.165;0.477;-2.478;3710.050;0.709;-3.187;8149933.983;7322.185;0.001;-3.113;11903949.497
83.000;6623.476;6864114.062;7121347.452;-3132.248;-234.606;2862.874;6411186.002;0.462;1.165;0.477;-2.478;3711.895;0.709;-3.187;8149933.986;7322.185;0.001;-3.114;11903784.720
84.000;6620.343;6863878.646;7124209.486;-3133.812;-236.228;2861.191;6411186.005;0.462;1.165;0.477;-2.478;3713.739;0.709;-3.187;8149933.988;7322.185;0.001;-3.115;11903618.645
85.000;6617.209;6863641.608;7127069.835;-3135.377;-237.850;2859.507;6411186.008;0.462;1.165;0.477;-2.478;3715.584;0.710;-3.188;8149933.990;7322.185;0.001;-3.115;11903451.273
86.000;6614.073;6863402.948;7129928.500;-3136.940;-239.472;2857.822;6411186.011;0.462;1.165;0.477;-2.478;3717.429;0.710;-3.188;8149933.992;7322.185;0.001;-3.116;11903282.602
87.000;6610.935;6863162.666;7132785.481;-3138.503;-241.094;2856.136;6411186.014;0.462;1.165;0.477;-2.478;3719.274;0.710;-3.188;8149933.994;7322.185;0.001;-3.117;11903112.634
88.000;6607.796;6862920.762;7135640.775;-3140.065;-242.716;2854.450;6411186.017;0.462;1.165;0.477;-2.478;3721.118;0.711;-3.189;8149933.996;7322.185;0.001;-3.118;11902941.367
89.000;6604.655;6862677.236;7138494.383;-3141.627;-244.338;2852.763;6411186.020;0.462;1.165;0.477;-2.478;3722.963;0.711;-3.189;8149933.998;7322.185;0.001;-3.118;11902768.803
90.000;6601.512;6862432.087;7141346.303;-3143.187;-245.960;2851.076;6411186.023;0.462;1.165;0.477;-2.478;3724.808;0.711;-3.190;8149934.000;7322.185;0.001;-3.119;11902594.940
91.000;6598.368;6862185.317;7144196.535;-3144.748;-247.582;2849.387;6411186.026;0.462;1.165;0.477;-2.478;3726.653;0.712;-3.190;8149934.002;7322.185;0.001;-3.120;11902419.779
92.000;6595.223;6861936.924;7147045.079;-3146.307;-249.205;2847.698;6411186.029;0.462;1.165;0.477;-2.478;3728.498;0.712;-3.190;8149934.004;7322.185;0.001;-3.120;11902243.321
93.000;6592.076;6861686.909;7149891.932;-3147.866;-250.827;2846.008;6411186.032;0.462;1.165;0.477;-2.478;3730.342;0.713;-3.191;8149934.006;7322.185;0.001;-3.121;11902065.564
94.000;6588.927;6861435.272;7152737.096;-3149.424;-252.449;2844.317;6411186.035;0.462;1.165;0.477;-2.478;3732.187;0.713;-3.191;8149934.008;7322.185;0.001;-3.122;11901886.509
95.000;6585.777;6861182.012;7155580.568;-3150.981;-254.071;2842.626;6411186.038;0.462;1.165;0.477;-2.478;3734.032;0.713;-3.191;8149934.010;7322.185;0.001;-3.123;11901706.155
96.000;6582.625;6860927.131;7158422.349;-3152.538;-255.694;2840.934;6411186.041;0.462;1.165;0.477;-2.478;3735.877;0.714;-3.192;8149934.012;7322.185;0.001;-3.123;11901524.504
97.000;6579.472;6860670.627;7161262.437;-3154.094;-257.316;2839.241;6411186.044;0.462;1.165;0.477;-2.478;3737.722;0.714;-3.192;8149934.014;7322.185;0.001;-3.124;11901341.555
98.000;6576.317;6860412.501;7164100.832;-3155.650;-258.938;2837.547;6411186.047;0.462;1.165;0.477;-2.478;3739.567;0.714;-3.192;8149934.016;7322.185;0.001;-3.125;11901157.307
99.000;6573.161;6860152.753;7166937.532;-3157.205;-260.560;2835.852;6411186.050;0.462;1.165;0.477;-2.478;3741.412;0.715;-3.193;8149934.018;7322.185;0.001;-3.126;11900971.761
100.000;6570.003;6859891.382;7169772.538;-3158.759;-262.183;2834.157;6411186.053;0.462;1.165;0.477;-2.478;3743.256;0.715;-3.193;8149934.020;7322.185;0.001;-3.126;11900784.917
101.000;6566.843;6859628.389;7172605.848;-3160.312;-263.805;2832.461;6411186.056;0.462;1.165;0.477;-2.478;3745.101;0.715;-3.193;8149934.022;7322.185;0.001;-3.127;11900596.775
102.000;6563.682;6859363.774;7175437.462;-3161.865;-265.427;2830.765;6411186.059;0.462;1.165;0.477;-2.478;3746.946;0.716;-3.194;8149934.024;7322.185;0.001;-3.128;11900407.334
103.000;6560.519;6859097.536;7178267.379;-3163.417;-267.050;2829.067;6411186.062;0.462;1.165;0.477;-2.478;3748.791;0.716;-3.194;8149934.026;7322.185;0.001;-3.128;11900216.595
104.000;6557.355;6858829.676;7181095.598;-3164.968;-268.672;2827.369;6411186.065;0.462;1.165;0.477;-2.478;3750.636;0.716;-3.195;8149934.028;7322.185;0.001;-3.129;11900024.558
105.000;6554.189;6858560.194;7183922.118;-3166.519;-270.294;2825.670;6411186.068;0.462;1.165;0.477;-2.478;3752.481;0.717;-3.195;8149934.030;7322.185;0.001;-3.130;11899831.222
106.000;6551.022;6858289.089;7186746.939;-3168.069;-271.917;2823.970;6411186.071;0.462;1.165;0.477;-2.478;3754.326;0.717;-3.195;8149934.032;7322.185;0.001;-3.131;11899636.589
107.000;6547.853;6858016.362;7189570.060;-3169.618;-273.539;2822.270;6411186.074;0.462;1.165;0.477;-2.478;3756.171;0.718;-3.196;8149934.034;7322.186;0.001;-3.131;11899440.656
108.000;6544.683;6857742.013;7192391.480;-3171.167;-275.161;2820.569;6411186.077;0.462;1.165;0.477;-2.478;3758.016;0.718;-3.196;8149934.036;7322.186;0.001;-3.132;11899243.426
109.000;6541.511;6857466.041;7195211.199;-3172.715;-276.784;2818.867;6411186.080;0.462;1.165;0.477;-2.478;3759.861;0.718;-3.196;8149934.038;7322.186;0.001;-3.133;11899044.897
110.000;6538.337;6857188.447;7198029.215;-3174.262;-278.406;2817.164;6411186.083;0.462;1.165;0.477;-2.478;3761.706;0.719;-3.197;8149934.040;7322.186;0.001;-3.134;11898845.070
111.000;6535.162;6856909.230;7200845.528;-3175.809;-280.029;2815.460;6411186.086;0.462;1.165;0.477;-2.478;3763.551;0.719;-3.197;8149934.042;7322.186;0.001;-3.134;11898643.944
112.000;6531.986;6856628.391;7203660.137;-3177.355;-281.651;2813.756;6411186.090;0.462;1.165;0.477;-2.478;3765.396;0.719;-3.197;8149934.044;7322.186;0.001;-3.135;11898441.520
113.000;6528.808;6856345.929;7206473.041;-3178.900;-283.274;2812.051;6411186.093;0.462;1.165;0.477;-2.478;3767.241;0.720;-3.198;8149934.046;7322.186;0.001;-3.136;11898237.797
114.000;6525.628;6856061.845;7209284.241;-3180.445;-284.896;2810.345;6411186.096;0.462;1.165;0.477;-2.478;3769.087;0.720;-3.198;8149934.048;7322.186;0.001;-3.136;11898032.776
115.000;6522.447;6855776.138;7212093.734;-3181.989;-286.519;2808.639;6411186.099;0.462;1.165;0.477;-2.478;3770.932;0.720;-3.198;8149934.050;7322.186;0.001;-3.137;11897826.457
116.000;6519.264;6855488.809;7214901.520;-3183.532;-288.141;2806.932;6411186.102;0.462;1.165;0.477;-2.478;3772.777;0.721;-3.199;8149934.052;7322.186;0.001;-3.138;11897618.839
117.000;6516.080;6855199.857;7217707.599;-3185.075;-289.764;2805.224;6411186.105;0.462;1.165;0.477;-2.478;3774.622;0.721;-3.199;8149934.054;7322.186;0.001;-3.139;11897409.922
118.000;6512.894;6854909.282;7220511.969;-3186.617;-291.387;2803.515;6411186.108;0.462;1.165;0.477;-2.478;3776.467;0.721;-3.200;8149934.057;7322.186;0.001;-3.139;11897199.707
119.000;6509.706;6854617.085;7223314.630;-3188.158;-293.009;2801.805;6411186.111;0.462;1.165;0.477;-2.478;3778.312;0.722;-3.200;8149934.059;7322.186;0.001;-3.140;11896988.193
120.000;6506.518;6854323.266;7226115.581;-3189.699;-294.632;2800.095;6411186.114;0.462;1.165;0.477;-2.478;3780.157;0.722;-3.200;8149934.061;7322.186;0.001;-3.141;11896775.381
121.000;6503.327;6854027.823;7228914.822;-3191.239;-296.254;2798.384;6411186.117;0.462;1.165;0.477;-2.478;3782.003;0.723;-3.201;8149934.063;7322.186;0.001;-3.142;11896561.270
122.000;6500.135;6853730.759;7231712.351;-3192.778;-297.877;2796.672;6411186.120;0.462;1.165;0.477;-2.478;3783.848;0.723;-3.201;8149934.065;7322.186;0.001;-3.142;11896345.861
123.000;6496.942;6853432.071;7234508.168;-3194.317;-299.500;2794.960;6411186.123;0.462;1.165;0.477;-2.478;3785.693;0.723;-3.201;8149934.067;7322.186;0.001;-3.143;11896129.153
124.000;6493.746;6853131.761;7237302.273;-3195.855;-301.122;2793.247;6411186.126;0.462;1.165;0.477;-2.478;3787.538;0.724;-3.202;8149934.069;7322.186;0.001;-3.144;11895911.146
125.000;6490.550;6852829.828;7240094.663;-3197.392;-302.745;2791.533;6411186.129;0.462;1.165;0.477;-2.478;3789.383;0.724;-3.202;8149934.071;7322.186;0.001;-3.144;11895691.840
126.000;6487.352;6852526.272;7242885.339;-3198.928;-304.368;2789.818;6411186.132;0.462;1.165;0.477;-2.478;3791.229;0.724;-3.202;8149934.073;7322.186;0.001;-3.145;11895471.236
127.000;6484.152;6852221.094;7245674.300;-3200.464;-305.991;2788.102;6411186.135;0.462;1.165;0.477;-2.478;3793.074;0.725;-3.203;8149934.075;7322.186;0.001;-3.146;11895249.333
128.000;6480.951;6851914.293;7248461.545;-3202.000;-307.613;2786.386;6411186.138;0.462;1.165;0.477;-2.478;3794.919;0.725;-3.203;8149934.077;7322.186;0.001;-3.147;11895026.132
129.000;6477.748;6851605.869;7251247.073;-3203.534;-309.236;2784.669;6411186.141;0.462;1.165;0.477;-2.478;3796.765;0.725;-3.203;8149934.079;7322.186;0.001;-3.147;11894801.631
130.000;6474.544;6851295.823;7254030.884;-3205.068;-310.859;2782.951;6411186.144;0.462;1.165;0.477;-2.478;3798.610;0.726;-3.204;8149934.081;7322.186;0.001;-3.148;11894575.832
131.000;6471.338;6850984.153;7256812.977;-3206.601;-312.482;2781.232;6411186.147;0.462;1.165;0.477;-2.478;3800.455;0.726;-3.204;8149934.083;7322.186;0.001;-3.149;11894348.734
132.000;6468.130;6850670.861;7259593.351;-3208.134;-314.104;2779.513;6411186.150;0.462;1.165;0.477;-2.478;3802.301;0.726;-3.205;8149934.085;7322.186;0.001;-3.149;11894120.337
133.000;6464.922;6850355.946;7262372.005;-3209.666;-315.727;2777.793;6411186.153;0.462;1.165;0.477;-2.478;3804.146;0.727;-3.205;8149934.087;7322.186;0.001;-3.150;11893890.642
134.000;6461.711;6850039.408;7265148.938;-3211.197;-317.350;2776.072;6411186.156;0.462;1.165;0.477;-2.478;3805.991;0.727;-3.205;8149934.089;7322.186;0.001;-3.151;11893659.647
135.000;6458.499;6849721.247;7267924.151;-3212.728;-318.973;2774.351;6411186.159;0.462;1.165;0.477;-2.478;3807.837;0.728;-3.206;8149934.091;7322.186;0.001;-3.152;11893427.354
136.000;6455.286;6849401.463;7270697.641;-3214.257;-320.596;2772.628;6411186.162;0.462;1.165;0.477;-2.478;3809.682;0.728;-3.206;8149934.093;7322.186;0.001;-3.152;11893193.762
137.000;6452.071;6849080.056;7273469.409;-3215.787;-322.219;2770.905;6411186.165;0.462;1.165;0.477;-2.478;3811.528;0.728;-3.206;8149934.095;7322.186;0.001;-3.153;11892958.870
